color,freq,ratio,vid
#abbcce,62,0.005045572916666667,njKP3FqW3Sk
#7f6159,57,0.004638671875,njKP3FqW3Sk
#dba6a3,45,0.003662109375,njKP3FqW3Sk
#de0302,31,0.0025227864583333335,njKP3FqW3Sk
#6b5863,27,0.002197265625,njKP3FqW3Sk
#ac584e,26,0.0021158854166666665,njKP3FqW3Sk
#aa9892,15,0.001220703125,njKP3FqW3Sk
#7e738e,9,0.000732421875,njKP3FqW3Sk
#412d3e,9,0.000732421875,njKP3FqW3Sk
#6c7f92,8,0.0006510416666666666,njKP3FqW3Sk
#4c4669,7,0.0005696614583333334,njKP3FqW3Sk
#576173,7,0.0005696614583333334,njKP3FqW3Sk
#b48995,5,0.0004069010416666667,njKP3FqW3Sk
#453431,3,0.000244140625,njKP3FqW3Sk
#a66a44,3,0.000244140625,njKP3FqW3Sk
#6b5925,3,0.000244140625,njKP3FqW3Sk
#8f545e,3,0.000244140625,njKP3FqW3Sk
#927e16,2,0.00016276041666666666,njKP3FqW3Sk
#152227,2,0.00016276041666666666,njKP3FqW3Sk
#474020,1,8.138020833333333e-05,njKP3FqW3Sk
#5d4530,1,8.138020833333333e-05,njKP3FqW3Sk
#f5d1c7,1,8.138020833333333e-05,njKP3FqW3Sk
#c0b3ba,1,8.138020833333333e-05,njKP3FqW3Sk
#000000,5654,0.4601236979166667,qjrad0V0uJE
#26232e,1970,0.16031901041666666,qjrad0V0uJE
#9ba1af,765,0.062255859375,qjrad0V0uJE
#464646,593,0.048258463541666664,qjrad0V0uJE
#daa82b,433,0.035237630208333336,qjrad0V0uJE
#3f3427,423,0.034423828125,qjrad0V0uJE
#7d642f,372,0.0302734375,qjrad0V0uJE
#6d7383,340,0.027669270833333332,qjrad0V0uJE
#251204,248,0.020182291666666668,qjrad0V0uJE
#4a3a0e,242,0.019694010416666668,qjrad0V0uJE
#d46d13,223,0.018147786458333332,qjrad0V0uJE
#cd9e71,150,0.01220703125,qjrad0V0uJE
#a3812e,104,0.008463541666666666,qjrad0V0uJE
#ac4f17,101,0.008219401041666666,qjrad0V0uJE
#87705c,97,0.007893880208333334,qjrad0V0uJE
#ffffff,77,0.006266276041666667,qjrad0V0uJE
#b9ccde,54,0.00439453125,qjrad0V0uJE
#693a06,53,0.004313151041666667,qjrad0V0uJE
#6a5a53,51,0.004150390625,qjrad0V0uJE
#a67349,50,0.004069010416666667,qjrad0V0uJE
#9789a0,43,0.0034993489583333335,qjrad0V0uJE
#bcad88,36,0.0029296875,qjrad0V0uJE
#885a43,36,0.0029296875,qjrad0V0uJE
#e3ca7c,34,0.0027669270833333335,qjrad0V0uJE
#4f495a,22,0.0017903645833333333,qjrad0V0uJE
#5c6c6b,20,0.0016276041666666667,qjrad0V0uJE
#cdc0c6,15,0.001220703125,qjrad0V0uJE
#d0d0c7,13,0.0010579427083333333,qjrad0V0uJE
#91948d,13,0.0010579427083333333,qjrad0V0uJE
#67869f,11,0.0008951822916666666,qjrad0V0uJE
#968482,8,0.0006510416666666666,qjrad0V0uJE
#f3e9c7,8,0.0006510416666666666,qjrad0V0uJE
#49200b,8,0.0006510416666666666,qjrad0V0uJE
#212218,6,0.00048828125,qjrad0V0uJE
#d3b3a2,5,0.0004069010416666667,qjrad0V0uJE
#4b5b6e,3,0.000244140625,qjrad0V0uJE
#ffd42e,2,0.00016276041666666666,qjrad0V0uJE
#b18372,2,0.00016276041666666666,qjrad0V0uJE
#767565,1,8.138020833333333e-05,qjrad0V0uJE
#232e32,1,8.138020833333333e-05,qjrad0V0uJE
#503937,1,8.138020833333333e-05,qjrad0V0uJE
#000000,4610,0.3751627604166667,1ArVtCQqQRE
#60413d,1094,0.08902994791666667,1ArVtCQqQRE
#a19075,783,0.063720703125,1ArVtCQqQRE
#4b7c9c,719,0.058512369791666664,1ArVtCQqQRE
#989898,671,0.054606119791666664,1ArVtCQqQRE
#0c4965,562,0.045735677083333336,1ArVtCQqQRE
#707072,525,0.042724609375,1ArVtCQqQRE
#3a4245,472,0.038411458333333336,1ArVtCQqQRE
#251203,352,0.028645833333333332,1ArVtCQqQRE
#76644a,331,0.026936848958333332,1ArVtCQqQRE
#022a35,253,0.020589192708333332,1ArVtCQqQRE
#895c58,232,0.018880208333333332,1ArVtCQqQRE
#7db9d1,211,0.017171223958333332,1ArVtCQqQRE
#b0ecf8,190,0.015462239583333334,1ArVtCQqQRE
#29271f,146,0.011881510416666666,1ArVtCQqQRE
#a84f3a,111,0.009033203125,1ArVtCQqQRE
#112a46,111,0.009033203125,1ArVtCQqQRE
#c39482,99,0.008056640625,1ArVtCQqQRE
#2f727b,98,0.007975260416666666,1ArVtCQqQRE
#ec7b4e,98,0.007975260416666666,1ArVtCQqQRE
#20352d,63,0.005126953125,1ArVtCQqQRE
#5c472c,60,0.0048828125,1ArVtCQqQRE
#75442b,43,0.0034993489583333335,1ArVtCQqQRE
#732029,41,0.0033365885416666665,1ArVtCQqQRE
#605653,36,0.0029296875,1ArVtCQqQRE
#98784c,35,0.0028483072916666665,1ArVtCQqQRE
#211119,34,0.0027669270833333335,1ArVtCQqQRE
#22290b,31,0.0025227864583333335,1ArVtCQqQRE
#4e6375,27,0.002197265625,1ArVtCQqQRE
#360005,27,0.002197265625,1ArVtCQqQRE
#a67467,25,0.0020345052083333335,1ArVtCQqQRE
#225254,22,0.0017903645833333333,1ArVtCQqQRE
#5a97ae,22,0.0017903645833333333,1ArVtCQqQRE
#a62f38,19,0.0015462239583333333,1ArVtCQqQRE
#76843f,18,0.00146484375,1ArVtCQqQRE
#c4b7b9,16,0.0013020833333333333,1ArVtCQqQRE
#60673f,14,0.0011393229166666667,1ArVtCQqQRE
#778a8e,13,0.0010579427083333333,1ArVtCQqQRE
#4e404e,9,0.000732421875,1ArVtCQqQRE
#777c69,8,0.0006510416666666666,1ArVtCQqQRE
#8f986e,8,0.0006510416666666666,1ArVtCQqQRE
#28233c,8,0.0006510416666666666,1ArVtCQqQRE
#ffc46e,6,0.00048828125,1ArVtCQqQRE
#0a3a1c,5,0.0004069010416666667,1ArVtCQqQRE
#bed3da,5,0.0004069010416666667,1ArVtCQqQRE
#5b4e06,5,0.0004069010416666667,1ArVtCQqQRE
#45432a,4,0.0003255208333333333,1ArVtCQqQRE
#384809,4,0.0003255208333333333,1ArVtCQqQRE
#aa888d,4,0.0003255208333333333,1ArVtCQqQRE
#338986,2,0.00016276041666666666,1ArVtCQqQRE
#8a556e,1,8.138020833333333e-05,1ArVtCQqQRE
#e5b7b4,1,8.138020833333333e-05,1ArVtCQqQRE
#47214b,1,8.138020833333333e-05,1ArVtCQqQRE
#45190a,1,8.138020833333333e-05,1ArVtCQqQRE
#36280c,1,8.138020833333333e-05,1ArVtCQqQRE
#ff9f60,1,8.138020833333333e-05,1ArVtCQqQRE
#3b6db4,3365,0.2738444010416667,bXLzqQQ5Bc4
#000000,3093,0.251708984375,bXLzqQQ5Bc4
#024afe,1139,0.09269205729166667,bXLzqQQ5Bc4
#fadbc9,729,0.059326171875,bXLzqQQ5Bc4
#ffffff,572,0.046549479166666664,bXLzqQQ5Bc4
#00b1ff,429,0.034912109375,bXLzqQQ5Bc4
#879ec6,399,0.032470703125,bXLzqQQ5Bc4
#1b4b97,288,0.0234375,bXLzqQQ5Bc4
#278bd0,218,0.017740885416666668,bXLzqQQ5Bc4
#70e249,184,0.014973958333333334,bXLzqQQ5Bc4
#93cff2,140,0.011393229166666666,bXLzqQQ5Bc4
#f26067,134,0.010904947916666666,bXLzqQQ5Bc4
#cbd6e5,128,0.010416666666666666,bXLzqQQ5Bc4
#757e8f,125,0.010172526041666666,bXLzqQQ5Bc4
#38211c,121,0.009847005208333334,bXLzqQQ5Bc4
#d5ae9b,107,0.008707682291666666,bXLzqQQ5Bc4
#795546,87,0.007080078125,bXLzqQQ5Bc4
#70a14f,83,0.006754557291666667,bXLzqQQ5Bc4
#b5c2f8,77,0.006266276041666667,bXLzqQQ5Bc4
#f24832,68,0.005533854166666667,bXLzqQQ5Bc4
#ffa015,68,0.005533854166666667,bXLzqQQ5Bc4
#ffd402,64,0.005208333333333333,bXLzqQQ5Bc4
#4b4c62,64,0.005208333333333333,bXLzqQQ5Bc4
#498a64,55,0.004475911458333333,bXLzqQQ5Bc4
#70ad91,42,0.00341796875,bXLzqQQ5Bc4
#6f84f9,38,0.0030924479166666665,bXLzqQQ5Bc4
#166771,36,0.0029296875,bXLzqQQ5Bc4
#b9b1b6,33,0.002685546875,bXLzqQQ5Bc4
#f47722,30,0.00244140625,bXLzqQQ5Bc4
#f2a7a1,27,0.002197265625,bXLzqQQ5Bc4
#b98a77,25,0.0020345052083333335,bXLzqQQ5Bc4
#7a4679,24,0.001953125,bXLzqQQ5Bc4
#f1ff31,22,0.0017903645833333333,bXLzqQQ5Bc4
#95bf34,21,0.001708984375,bXLzqQQ5Bc4
#bc3658,21,0.001708984375,bXLzqQQ5Bc4
#91365d,19,0.0015462239583333333,bXLzqQQ5Bc4
#6c688a,19,0.0015462239583333333,bXLzqQQ5Bc4
#795c66,18,0.00146484375,bXLzqQQ5Bc4
#867575,17,0.0013834635416666667,bXLzqQQ5Bc4
#b8aa29,16,0.0013020833333333333,bXLzqQQ5Bc4
#9693a6,16,0.0013020833333333333,bXLzqQQ5Bc4
#4ec771,15,0.001220703125,bXLzqQQ5Bc4
#b9904a,14,0.0011393229166666667,bXLzqQQ5Bc4
#5e7576,10,0.0008138020833333334,bXLzqQQ5Bc4
#4c9296,10,0.0008138020833333334,bXLzqQQ5Bc4
#6a98ac,9,0.000732421875,bXLzqQQ5Bc4
#46353f,8,0.0006510416666666666,bXLzqQQ5Bc4
#7a7d49,7,0.0005696614583333334,bXLzqQQ5Bc4
#1b7162,7,0.0005696614583333334,bXLzqQQ5Bc4
#937e5f,6,0.00048828125,bXLzqQQ5Bc4
#c4edf7,6,0.00048828125,bXLzqQQ5Bc4
#75b8b7,5,0.0004069010416666667,bXLzqQQ5Bc4
#2f343f,5,0.0004069010416666667,bXLzqQQ5Bc4
#7d7d6c,5,0.0004069010416666667,bXLzqQQ5Bc4
#475a5f,5,0.0004069010416666667,bXLzqQQ5Bc4
#9f6c58,4,0.0003255208333333333,bXLzqQQ5Bc4
#dd3346,3,0.000244140625,bXLzqQQ5Bc4
#a2918f,2,0.00016276041666666666,bXLzqQQ5Bc4
#c88489,2,0.00016276041666666666,bXLzqQQ5Bc4
#655f60,2,0.00016276041666666666,bXLzqQQ5Bc4
#554a84,1,8.138020833333333e-05,bXLzqQQ5Bc4
#0b2fc7,1,8.138020833333333e-05,bXLzqQQ5Bc4
#000000,4170,0.33935546875,-2YcpCsL7-M
#ffffff,2754,0.22412109375,-2YcpCsL7-M
#383637,886,0.07210286458333333,-2YcpCsL7-M
#d1d0ce,772,0.06282552083333333,-2YcpCsL7-M
#ffcfbf,700,0.056966145833333336,-2YcpCsL7-M
#878381,583,0.047444661458333336,-2YcpCsL7-M
#fdecfa,571,0.046468098958333336,-2YcpCsL7-M
#d09f78,434,0.035319010416666664,-2YcpCsL7-M
#4f4c5a,193,0.015706380208333332,-2YcpCsL7-M
#a5a49f,181,0.014729817708333334,-2YcpCsL7-M
#836f8b,150,0.01220703125,-2YcpCsL7-M
#676361,138,0.01123046875,-2YcpCsL7-M
#9f8064,124,0.010091145833333334,-2YcpCsL7-M
#3f3358,94,0.007649739583333333,-2YcpCsL7-M
#a79ca5,74,0.006022135416666667,-2YcpCsL7-M
#e8bfe1,73,0.005940755208333333,-2YcpCsL7-M
#170b1a,35,0.0028483072916666665,-2YcpCsL7-M
#9d6154,32,0.0026041666666666665,-2YcpCsL7-M
#e09c95,28,0.0022786458333333335,-2YcpCsL7-M
#745b47,25,0.0020345052083333335,-2YcpCsL7-M
#bf78b7,22,0.0017903645833333333,-2YcpCsL7-M
#564440,21,0.001708984375,-2YcpCsL7-M
#3e5683,20,0.0016276041666666667,-2YcpCsL7-M
#6d4d95,16,0.0013020833333333333,-2YcpCsL7-M
#3e3020,16,0.0013020833333333333,-2YcpCsL7-M
#9e99e9,15,0.001220703125,-2YcpCsL7-M
#4030b1,15,0.001220703125,-2YcpCsL7-M
#3ebbbd,14,0.0011393229166666667,-2YcpCsL7-M
#cbc5f0,13,0.0010579427083333333,-2YcpCsL7-M
#416a70,13,0.0010579427083333333,-2YcpCsL7-M
#3d88b4,13,0.0010579427083333333,-2YcpCsL7-M
#52c4e6,12,0.0009765625,-2YcpCsL7-M
#55919a,8,0.0006510416666666666,-2YcpCsL7-M
#3b1918,7,0.0005696614583333334,-2YcpCsL7-M
#6d7f94,7,0.0005696614583333334,-2YcpCsL7-M
#6c2f2a,6,0.00048828125,-2YcpCsL7-M
#a657d9,6,0.00048828125,-2YcpCsL7-M
#9cbcb9,5,0.0004069010416666667,-2YcpCsL7-M
#9885b7,4,0.0003255208333333333,-2YcpCsL7-M
#91e9f1,4,0.0003255208333333333,-2YcpCsL7-M
#142a33,3,0.000244140625,-2YcpCsL7-M
#df90ea,3,0.000244140625,-2YcpCsL7-M
#717669,3,0.000244140625,-2YcpCsL7-M
#4f6541,3,0.000244140625,-2YcpCsL7-M
#174b66,3,0.000244140625,-2YcpCsL7-M
#d3edf7,3,0.000244140625,-2YcpCsL7-M
#b38579,2,0.00016276041666666666,-2YcpCsL7-M
#b86c75,2,0.00016276041666666666,-2YcpCsL7-M
#19215e,2,0.00016276041666666666,-2YcpCsL7-M
#c397a9,2,0.00016276041666666666,-2YcpCsL7-M
#89b0e3,1,8.138020833333333e-05,-2YcpCsL7-M
#686a7d,1,8.138020833333333e-05,-2YcpCsL7-M
#d2c0ca,1,8.138020833333333e-05,-2YcpCsL7-M
#b0a07a,1,8.138020833333333e-05,-2YcpCsL7-M
#d5beac,1,8.138020833333333e-05,-2YcpCsL7-M
#263046,1,8.138020833333333e-05,-2YcpCsL7-M
#2e6d8d,1,8.138020833333333e-05,-2YcpCsL7-M
#869381,1,8.138020833333333e-05,-2YcpCsL7-M
#000000,8952,0.728515625,jMBWM3K-hxk
#ffffff,1041,0.084716796875,jMBWM3K-hxk
#5396cc,955,0.07771809895833333,jMBWM3K-hxk
#0d4e83,429,0.034912109375,jMBWM3K-hxk
#d6f0fd,271,0.022054036458333332,jMBWM3K-hxk
#002149,221,0.017985026041666668,jMBWM3K-hxk
#80bfea,208,0.016927083333333332,jMBWM3K-hxk
#0969c1,168,0.013671875,jMBWM3K-hxk
#969192,15,0.001220703125,jMBWM3K-hxk
#cdcecb,15,0.001220703125,jMBWM3K-hxk
#4c5f75,6,0.00048828125,jMBWM3K-hxk
#798e9a,3,0.000244140625,jMBWM3K-hxk
#87776b,2,0.00016276041666666666,jMBWM3K-hxk
#3a3e44,1,8.138020833333333e-05,jMBWM3K-hxk
#000b1e,1,8.138020833333333e-05,jMBWM3K-hxk
#59301a,6320,0.5143229166666666,FdO-RWm9ufw
#000000,3072,0.25,FdO-RWm9ufw
#e95e41,658,0.053548177083333336,FdO-RWm9ufw
#834526,581,0.047281901041666664,FdO-RWm9ufw
#d4c6a6,466,0.037923177083333336,FdO-RWm9ufw
#fdfbe5,318,0.02587890625,FdO-RWm9ufw
#d07e38,247,0.020100911458333332,FdO-RWm9ufw
#a66948,237,0.019287109375,FdO-RWm9ufw
#a68859,119,0.009684244791666666,FdO-RWm9ufw
#cea379,101,0.008219401041666666,FdO-RWm9ufw
#b5432e,61,0.004964192708333333,FdO-RWm9ufw
#faf4b8,36,0.0029296875,FdO-RWm9ufw
#614a3e,24,0.001953125,FdO-RWm9ufw
#efc27d,23,0.0018717447916666667,FdO-RWm9ufw
#3d2c25,13,0.0010579427083333333,FdO-RWm9ufw
#8f7661,10,0.0008138020833333334,FdO-RWm9ufw
#bdaf71,2,0.00016276041666666666,FdO-RWm9ufw
#e5e1d6,4092,0.3330078125,tnw6sbhxyLM
#000000,3197,0.2601725260416667,tnw6sbhxyLM
#636361,1178,0.09586588541666667,tnw6sbhxyLM
#333436,770,0.06266276041666667,tnw6sbhxyLM
#a4a79f,481,0.039143880208333336,tnw6sbhxyLM
#6d3a37,401,0.032633463541666664,tnw6sbhxyLM
#8c857b,362,0.029459635416666668,tnw6sbhxyLM
#ff0000,294,0.02392578125,tnw6sbhxyLM
#695847,264,0.021484375,tnw6sbhxyLM
#a57272,259,0.021077473958333332,tnw6sbhxyLM
#960c0c,202,0.016438802083333332,tnw6sbhxyLM
#c7978a,164,0.013346354166666666,tnw6sbhxyLM
#9b3e40,94,0.007649739583333333,tnw6sbhxyLM
#ac8247,87,0.007080078125,tnw6sbhxyLM
#f2d6d4,81,0.006591796875,tnw6sbhxyLM
#eb817e,76,0.006184895833333333,tnw6sbhxyLM
#baa189,44,0.0035807291666666665,tnw6sbhxyLM
#50372c,29,0.0023600260416666665,tnw6sbhxyLM
#1a0201,29,0.0023600260416666665,tnw6sbhxyLM
#baa663,28,0.0022786458333333335,tnw6sbhxyLM
#aa7b61,22,0.0017903645833333333,tnw6sbhxyLM
#828d98,16,0.0013020833333333333,tnw6sbhxyLM
#605166,13,0.0010579427083333333,tnw6sbhxyLM
#e9b1b2,13,0.0010579427083333333,tnw6sbhxyLM
#b15c4c,12,0.0009765625,tnw6sbhxyLM
#4f5e6e,12,0.0009765625,tnw6sbhxyLM
#846234,12,0.0009765625,tnw6sbhxyLM
#ec4749,11,0.0008951822916666666,tnw6sbhxyLM
#836055,10,0.0008138020833333334,tnw6sbhxyLM
#cf0103,6,0.00048828125,tnw6sbhxyLM
#500307,6,0.00048828125,tnw6sbhxyLM
#7c7b53,4,0.0003255208333333333,tnw6sbhxyLM
#82798c,3,0.000244140625,tnw6sbhxyLM
#3f3545,2,0.00016276041666666666,tnw6sbhxyLM
#845865,2,0.00016276041666666666,tnw6sbhxyLM
#6eb2cb,2,0.00016276041666666666,tnw6sbhxyLM
#d9714d,2,0.00016276041666666666,tnw6sbhxyLM
#364a6f,1,8.138020833333333e-05,tnw6sbhxyLM
#d4966a,1,8.138020833333333e-05,tnw6sbhxyLM
#464032,1,8.138020833333333e-05,tnw6sbhxyLM
#f2e796,1,8.138020833333333e-05,tnw6sbhxyLM
#d8c59e,1,8.138020833333333e-05,tnw6sbhxyLM
#c5b7b2,1,8.138020833333333e-05,tnw6sbhxyLM
#646c8b,1,8.138020833333333e-05,tnw6sbhxyLM
#573c81,1,8.138020833333333e-05,tnw6sbhxyLM
#000000,5518,0.4490559895833333,RDjlqWGxTjc
#1d0a0c,2404,0.19563802083333334,RDjlqWGxTjc
#354463,1067,0.08683268229166667,RDjlqWGxTjc
#482113,906,0.07373046875,RDjlqWGxTjc
#372e33,716,0.058268229166666664,RDjlqWGxTjc
#736979,388,0.031575520833333336,RDjlqWGxTjc
#92090a,297,0.024169921875,RDjlqWGxTjc
#ff0000,285,0.023193359375,RDjlqWGxTjc
#7a3717,108,0.0087890625,RDjlqWGxTjc
#ef7372,83,0.006754557291666667,RDjlqWGxTjc
#f1d2d1,78,0.00634765625,RDjlqWGxTjc
#c07438,68,0.005533854166666667,RDjlqWGxTjc
#c25434,45,0.003662109375,RDjlqWGxTjc
#7a7cab,43,0.0034993489583333335,RDjlqWGxTjc
#53617d,37,0.0030110677083333335,RDjlqWGxTjc
#ef9c9b,33,0.002685546875,RDjlqWGxTjc
#7f594a,31,0.0025227864583333335,RDjlqWGxTjc
#fdfcfa,30,0.00244140625,RDjlqWGxTjc
#564c59,25,0.0020345052083333335,RDjlqWGxTjc
#513a22,22,0.0017903645833333333,RDjlqWGxTjc
#20273a,15,0.001220703125,RDjlqWGxTjc
#f8d497,12,0.0009765625,RDjlqWGxTjc
#c4c5d3,12,0.0009765625,RDjlqWGxTjc
#7f7d7c,12,0.0009765625,RDjlqWGxTjc
#a699a9,10,0.0008138020833333334,RDjlqWGxTjc
#3c141b,10,0.0008138020833333334,RDjlqWGxTjc
#713834,8,0.0006510416666666666,RDjlqWGxTjc
#c6a26c,7,0.0005696614583333334,RDjlqWGxTjc
#c8050a,5,0.0004069010416666667,RDjlqWGxTjc
#a49e97,4,0.0003255208333333333,RDjlqWGxTjc
#ce8e71,3,0.000244140625,RDjlqWGxTjc
#7f592d,2,0.00016276041666666666,RDjlqWGxTjc
#a47161,2,0.00016276041666666666,RDjlqWGxTjc
#8b93a7,1,8.138020833333333e-05,RDjlqWGxTjc
#e44549,1,8.138020833333333e-05,RDjlqWGxTjc
#000000,3756,0.3056640625,AjoxkxM_I5g
#9d9d9b,2322,0.18896484375,AjoxkxM_I5g
#5d5e60,1446,0.11767578125,AjoxkxM_I5g
#121b0c,879,0.071533203125,AjoxkxM_I5g
#28323e,652,0.053059895833333336,AjoxkxM_I5g
#7e7e7c,541,0.044026692708333336,AjoxkxM_I5g
#f2f4f3,329,0.026774088541666668,AjoxkxM_I5g
#b6bdc7,324,0.0263671875,AjoxkxM_I5g
#b89781,307,0.024983723958333332,AjoxkxM_I5g
#535543,261,0.021240234375,AjoxkxM_I5g
#6d2e36,215,0.017496744791666668,AjoxkxM_I5g
#745f5c,206,0.016764322916666668,AjoxkxM_I5g
#4d6a60,205,0.016682942708333332,AjoxkxM_I5g
#2c211f,163,0.013264973958333334,AjoxkxM_I5g
#8a613d,82,0.006673177083333333,AjoxkxM_I5g
#22300a,82,0.006673177083333333,AjoxkxM_I5g
#316b94,55,0.004475911458333333,AjoxkxM_I5g
#6b531c,55,0.004475911458333333,AjoxkxM_I5g
#60423c,53,0.004313151041666667,AjoxkxM_I5g
#33382f,45,0.003662109375,AjoxkxM_I5g
#6d81a1,37,0.0030110677083333335,AjoxkxM_I5g
#2f520e,34,0.0027669270833333335,AjoxkxM_I5g
#ffd9a3,32,0.0026041666666666665,AjoxkxM_I5g
#c0b1b5,28,0.0022786458333333335,AjoxkxM_I5g
#907a5c,26,0.0021158854166666665,AjoxkxM_I5g
#254a78,24,0.001953125,AjoxkxM_I5g
#92534a,17,0.0013834635416666667,AjoxkxM_I5g
#c2847d,15,0.001220703125,AjoxkxM_I5g
#2f220a,12,0.0009765625,AjoxkxM_I5g
#e4a568,11,0.0008951822916666666,AjoxkxM_I5g
#997870,10,0.0008138020833333334,AjoxkxM_I5g
#908497,10,0.0008138020833333334,AjoxkxM_I5g
#141f42,9,0.000732421875,AjoxkxM_I5g
#b77945,6,0.00048828125,AjoxkxM_I5g
#899eb2,6,0.00048828125,AjoxkxM_I5g
#dcc2ae,5,0.0004069010416666667,AjoxkxM_I5g
#3c191f,5,0.0004069010416666667,AjoxkxM_I5g
#5b5569,4,0.0003255208333333333,AjoxkxM_I5g
#614353,3,0.000244140625,AjoxkxM_I5g
#9a1a24,3,0.000244140625,AjoxkxM_I5g
#3d3441,3,0.000244140625,AjoxkxM_I5g
#8c475f,3,0.000244140625,AjoxkxM_I5g
#4e4640,2,0.00016276041666666666,AjoxkxM_I5g
#5b7120,2,0.00016276041666666666,AjoxkxM_I5g
#55391b,1,8.138020833333333e-05,AjoxkxM_I5g
#b07992,1,8.138020833333333e-05,AjoxkxM_I5g
#71745f,1,8.138020833333333e-05,AjoxkxM_I5g
#8fb9df,6480,0.52734375,OrfUVCMZyT0
#000000,3072,0.25,OrfUVCMZyT0
#6a90df,580,0.047200520833333336,OrfUVCMZyT0
#f57359,258,0.02099609375,OrfUVCMZyT0
#22a25f,251,0.020426432291666668,OrfUVCMZyT0
#77e7f5,248,0.020182291666666668,OrfUVCMZyT0
#2b438b,233,0.018961588541666668,OrfUVCMZyT0
#346dd4,222,0.01806640625,OrfUVCMZyT0
#dbe6ed,141,0.011474609375,OrfUVCMZyT0
#58f2b2,133,0.010823567708333334,OrfUVCMZyT0
#1d4c31,117,0.009521484375,OrfUVCMZyT0
#b7bdf5,98,0.007975260416666666,OrfUVCMZyT0
#f5deb2,70,0.005696614583333333,OrfUVCMZyT0
#9f3724,51,0.004150390625,OrfUVCMZyT0
#eda788,34,0.0027669270833333335,OrfUVCMZyT0
#98bba6,32,0.0026041666666666665,OrfUVCMZyT0
#9da2ae,30,0.00244140625,OrfUVCMZyT0
#237b50,28,0.0022786458333333335,OrfUVCMZyT0
#e2d1d2,26,0.0021158854166666665,OrfUVCMZyT0
#9b4eb7,24,0.001953125,OrfUVCMZyT0
#ce5642,22,0.0017903645833333333,OrfUVCMZyT0
#e68c8f,20,0.0016276041666666667,OrfUVCMZyT0
#9184c5,18,0.00146484375,OrfUVCMZyT0
#5cac95,12,0.0009765625,OrfUVCMZyT0
#626e95,11,0.0008951822916666666,OrfUVCMZyT0
#90bdc8,11,0.0008951822916666666,OrfUVCMZyT0
#9f696c,9,0.000732421875,OrfUVCMZyT0
#d4afaa,8,0.0006510416666666666,OrfUVCMZyT0
#be6edd,8,0.0006510416666666666,OrfUVCMZyT0
#5a807b,7,0.0005696614583333334,OrfUVCMZyT0
#ceb8cd,6,0.00048828125,OrfUVCMZyT0
#35c581,6,0.00048828125,OrfUVCMZyT0
#b08894,4,0.0003255208333333333,OrfUVCMZyT0
#623583,4,0.0003255208333333333,OrfUVCMZyT0
#39a1ee,3,0.000244140625,OrfUVCMZyT0
#7edcca,3,0.000244140625,OrfUVCMZyT0
#d2e6da,2,0.00016276041666666666,OrfUVCMZyT0
#102b1b,1,8.138020833333333e-05,OrfUVCMZyT0
#dbd9f4,1,8.138020833333333e-05,OrfUVCMZyT0
#455c5e,1,8.138020833333333e-05,OrfUVCMZyT0
#3e6857,1,8.138020833333333e-05,OrfUVCMZyT0
#729ba1,1,8.138020833333333e-05,OrfUVCMZyT0
#79869f,1,8.138020833333333e-05,OrfUVCMZyT0
#000000,3302,0.2687174479166667,_5SpM-QcccU
#ffffff,1924,0.15657552083333334,_5SpM-QcccU
#fa7111,1284,0.1044921875,_5SpM-QcccU
#ff9d01,969,0.078857421875,_5SpM-QcccU
#dad2c7,719,0.058512369791666664,_5SpM-QcccU
#fdd505,585,0.047607421875,_5SpM-QcccU
#f9d5bb,556,0.045247395833333336,_5SpM-QcccU
#3b2019,413,0.033610026041666664,_5SpM-QcccU
#ecb17c,399,0.032470703125,_5SpM-QcccU
#6d3c1d,339,0.027587890625,_5SpM-QcccU
#b26f1f,252,0.0205078125,_5SpM-QcccU
#393942,219,0.017822265625,_5SpM-QcccU
#f83c01,160,0.013020833333333334,_5SpM-QcccU
#a05841,150,0.01220703125,_5SpM-QcccU
#e6ac98,141,0.011474609375,_5SpM-QcccU
#705740,92,0.007486979166666667,_5SpM-QcccU
#9c918b,84,0.0068359375,_5SpM-QcccU
#59606e,84,0.0068359375,_5SpM-QcccU
#ee9164,75,0.006103515625,_5SpM-QcccU
#9f7658,73,0.005940755208333333,_5SpM-QcccU
#efc772,68,0.005533854166666667,_5SpM-QcccU
#9e8d38,66,0.00537109375,_5SpM-QcccU
#e3dfa9,62,0.005045572916666667,_5SpM-QcccU
#daa324,47,0.0038248697916666665,_5SpM-QcccU
#a23604,40,0.0032552083333333335,_5SpM-QcccU
#f06e74,20,0.0016276041666666667,_5SpM-QcccU
#6f5618,17,0.0013834635416666667,_5SpM-QcccU
#db6e54,15,0.001220703125,_5SpM-QcccU
#6b4f4e,15,0.001220703125,_5SpM-QcccU
#746c10,14,0.0011393229166666667,_5SpM-QcccU
#aa9c79,12,0.0009765625,_5SpM-QcccU
#2c2721,10,0.0008138020833333334,_5SpM-QcccU
#a77f7b,10,0.0008138020833333334,_5SpM-QcccU
#7b0503,9,0.000732421875,_5SpM-QcccU
#9bad38,9,0.000732421875,_5SpM-QcccU
#706b67,7,0.0005696614583333334,_5SpM-QcccU
#d6d5e0,6,0.00048828125,_5SpM-QcccU
#a9a1af,5,0.0004069010416666667,_5SpM-QcccU
#c0ae0f,5,0.0004069010416666667,_5SpM-QcccU
#d61904,4,0.0003255208333333333,_5SpM-QcccU
#6f8657,4,0.0003255208333333333,_5SpM-QcccU
